name,date,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,windspeedmax,windspeedmean,windspeedmin,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,source
lasvegas,2024-01-06,9.3,3.7,7.2,8.5,0.8,5.2,-9.4,30.0,0.0,0,0.0,,0.0,0.0,63.7,23.0,23.0,11.5,1.2,27.8,1017.4,24.9,15.9,75.8,6.7,5,10,2024-01-06T06:52:14,2024-01-06T16:40:41,0.85,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-01-07,10.3,5.4,7.5,10.3,0.4,3.8,-10.3,29.1,0.0,0,0.0,,0.0,0.0,72.1,43.7,43.7,30.9,9.5,327.1,1009.6,37.0,16.0,138.4,11.9,6,10,2024-01-07T06:52:14,2024-01-07T16:41:33,0.88,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-01-08,9.4,3.2,5.9,6.6,-1.4,2.4,-14.0,22.9,0.0,0,0.0,,0.0,0.0,57.6,30.5,30.5,21.4,3.9,337.5,1023.7,24.3,16.0,140.0,12.0,6,10,2024-01-08T06:52:12,2024-01-08T16:42:27,0.91,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-01-09,9.1,-0.6,3.9,8.0,-2.4,2.7,-12.1,31.0,0.0,0,0.0,,0.0,0.0,11.2,9.5,9.5,6.2,2.1,12.5,1022.6,38.4,16.0,105.5,9.1,7,10,2024-01-09T06:52:08,2024-01-09T16:43:22,0.95,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-01-10,9.5,-1.8,4.3,8.6,-3.8,3.1,-8.8,39.2,0.0,0,0.0,,0.0,0.0,53.3,15.8,15.8,6.2,0.0,267.5,1012.0,28.5,16.0,129.5,11.1,6,10,2024-01-10T06:52:02,2024-01-10T16:44:18,0.98,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-01-11,9.3,1.9,6.1,6.7,-1.1,2.6,-8.7,36.8,0.0,0,0.0,,0.0,0.0,61.0,38.5,38.5,21.8,6.6,331.2,1014.0,36.0,16.0,143.3,12.4,7,10,2024-01-11T06:51:54,2024-01-11T16:45:14,0.0,Partially cloudy,Clearing in the afternoon.,obs
lasvegas,2024-01-12,8.4,-1.4,3.5,7.9,-3.0,2.3,-10.4,36.3,0.0,0,0.0,,0.0,0.0,13.0,10.7,10.7,5.7,0.0,352.9,1020.8,46.3,15.7,78.9,6.7,4,10,2024-01-12T06:51:44,2024-01-12T16:46:11,0.05,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-01-13,10.8,-0.6,5.3,10.8,-3.4,4.2,-8.8,37.1,0.0,0,0.0,,0.0,0.0,13.0,12.8,12.8,6.8,0.0,357.2,1018.2,32.1,16.0,128.6,11.0,6,10,2024-01-13T06:51:32,2024-01-13T16:47:09,0.08,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-01-14,13.7,1.8,7.2,13.7,-0.7,6.0,-7.0,37.0,0.0,0,0.0,,0.0,0.0,9.4,11.7,11.7,6.7,0.0,331.6,1015.9,24.9,16.0,143.8,12.4,6,10,2024-01-14T06:51:18,2024-01-14T16:48:08,0.12,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-01-15,13.1,3.2,7.4,13.1,0.9,6.7,-3.3,47.3,0.0,0,0.0,,0.0,0.0,9.4,10.1,10.1,5.1,0.0,319.7,1019.7,32.3,16.0,87.2,7.5,5,10,2024-01-15T06:51:03,2024-01-15T16:49:08,0.15,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-01-16,15.1,2.1,8.3,15.1,-0.1,7.7,-3.8,44.3,0.0,0,0.0,,0.0,0.0,9.4,11.0,11.0,4.9,0.0,305.6,1020.6,22.3,15.6,126.5,11.0,6,10,2024-01-16T06:50:45,2024-01-16T16:50:08,0.19,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-01-17,13.8,5.1,8.9,13.8,4.1,8.3,-3.4,42.6,0.0,0,0.0,,0.0,0.0,13.0,11.4,11.4,5.7,0.0,353.0,1015.0,25.9,16.0,110.9,9.5,6,10,2024-01-17T06:50:25,2024-01-17T16:51:08,0.25,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-01-18,17.1,3.4,9.8,17.1,1.0,9.3,-1.9,45.8,0.0,0,0.0,,0.0,0.0,9.4,13.9,13.9,6.1,1.2,325.2,1021.0,29.1,16.0,134.6,11.6,6,10,2024-01-18T06:50:04,2024-01-18T16:52:09,0.26,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-01-19,16.7,7.1,11.4,16.7,6.2,11.1,-1.8,40.8,0.0,0,0.0,,0.0,0.0,9.4,9.4,9.4,4.7,0.0,309.5,1019.1,24.6,16.0,105.1,9.0,6,10,2024-01-19T06:49:40,2024-01-19T16:53:11,0.29,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-01-20,15.5,8.6,11.8,15.5,7.7,11.7,1.3,49.6,0.074,100,4.17,rain,0.0,0.0,18.4,8.9,8.9,5.0,1.0,33.7,1012.5,69.1,16.0,60.5,5.4,3,10,2024-01-20T06:49:15,2024-01-20T16:54:13,0.33,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,obs
lasvegas,2024-01-21,12.7,9.6,11.1,12.7,8.6,10.9,7.9,80.9,2.011,100,25.0,rain,0.0,0.0,16.6,11.6,11.6,6.6,2.1,61.9,1011.5,86.4,15.9,61.5,5.3,3,10,2024-01-21T06:48:47,2024-01-21T16:55:15,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,obs
lasvegas,2024-01-22,11.9,10.0,10.9,11.9,10.0,10.9,8.9,87.6,2.756,100,45.83,rain,0.0,0.0,22.3,19.9,19.9,9.2,1.3,94.3,1010.6,97.8,14.9,35.9,2.9,2,10,2024-01-22T06:48:18,2024-01-22T16:56:18,0.4,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,obs
lasvegas,2024-01-23,14.6,9.8,11.6,14.6,8.4,11.5,7.6,77.5,0.232,100,8.33,rain,0.0,0.0,37.1,18.7,18.7,8.5,2.9,25.4,1012.3,78.0,15.2,69.4,5.8,5,10,2024-01-23T06:47:47,2024-01-23T16:57:21,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,obs
lasvegas,2024-01-24,14.9,6.2,10.9,14.9,4.4,10.4,4.7,66.4,0.0,0,0.0,,0.0,0.0,9.4,13.0,13.0,6.7,0.0,336.0,1018.1,33.5,16.0,97.4,8.3,4,10,2024-01-24T06:47:15,2024-01-24T16:58:24,0.47,Partially cloudy,Becoming cloudy in the afternoon.,obs
lasvegas,2024-01-25,18.3,8.0,12.6,18.3,6.8,12.4,4.1,59.4,0.056,100,4.17,rain,0.0,0.0,44.3,24.5,24.5,11.8,1.8,347.1,1017.4,40.8,16.0,148.3,12.8,6,10,2024-01-25T06:46:40,2024-01-25T16:59:27,0.5,"Rain, Partially cloudy",Clearing in the afternoon with afternoon rain.,obs
lasvegas,2024-01-26,16.4,8.4,12.1,16.4,5.5,11.5,-4.5,32.5,0.0,0,0.0,,0.0,0.0,48.3,28.2,28.2,13.8,7.4,357.3,1026.4,13.3,16.0,147.2,12.6,7,10,2024-01-26T06:46:04,2024-01-26T17:00:31,0.54,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-01-27,17.6,5.6,11.4,17.6,3.6,11.0,-2.2,40.2,0.0,0,0.0,,0.0,0.0,16.6,12.1,12.1,6.1,0.0,314.9,1029.1,8.5,16.0,146.7,12.8,6,10,2024-01-27T06:45:26,2024-01-27T17:01:35,0.57,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-01-28,21.6,7.6,14.1,21.6,6.5,13.9,2.4,47.0,0.0,0,0.0,,0.0,0.0,22.3,12.1,12.1,7.4,2.7,309.5,1026.0,19.8,15.8,138.4,11.8,6,10,2024-01-28T06:44:46,2024-01-28T17:02:38,0.6,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-01-29,22.6,9.5,15.4,22.6,8.9,15.3,3.0,45.9,0.0,0,0.0,,0.0,0.0,14.8,13.7,13.7,6.7,2.6,333.6,1023.1,11.5,16.0,149.0,12.8,7,10,2024-01-29T06:44:05,2024-01-29T17:03:42,0.63,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-01-30,22.5,8.9,15.1,22.5,8.0,15.0,2.4,45.0,0.0,0,0.0,,0.0,0.0,14.8,13.0,13.0,6.1,0.0,331.8,1019.9,2.3,16.0,152.1,13.2,7,10,2024-01-30T06:43:21,2024-01-30T17:04:46,0.67,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-01-31,19.2,8.1,14.2,19.2,7.2,14.0,2.0,45.5,0.0,0,0.0,,0.0,0.0,22.3,14.6,14.6,7.1,1.0,73.6,1015.7,15.3,16.0,99.9,8.6,6,10,2024-01-31T06:42:37,2024-01-31T17:05:50,0.7,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-02-01,14.8,8.0,11.5,14.8,6.3,11.0,5.0,65.5,3.469,100,25.0,rain,0.0,0.0,47.9,19.1,19.1,9.5,1.4,189.9,1007.2,66.3,15.7,19.0,1.7,1,10,2024-02-01T06:41:50,2024-02-01T17:06:54,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,obs
lasvegas,2024-02-01,14.8,8.0,11.5,14.8,6.3,11.0,5.0,65.5,3.469,100,25.0,rain,0.0,0.0,47.9,19.1,19.1,9.5,1.4,189.9,1007.2,66.3,15.7,19.0,1.7,1,10,2024-02-01T06:41:50,2024-02-01T17:06:54,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,obs
lasvegas,2024-02-02,14.1,6.7,9.9,14.1,4.6,9.4,3.7,68.4,0.191,100,4.17,rain,0.0,0.0,35.3,20.0,20.0,9.5,1.9,269.5,1007.6,51.4,16.0,92.5,7.9,7,10,2024-02-02T06:41:02,2024-02-02T17:07:58,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,obs
lasvegas,2024-02-03,14.8,4.2,9.4,14.8,2.4,8.7,0.9,57.1,0.0,0,0.0,,0.0,0.0,13.0,12.2,12.2,7.1,0.0,356.7,1013.3,7.6,16.0,153.6,13.2,7,10,2024-02-03T06:40:13,2024-02-03T17:09:01,0.8,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-02-04,11.0,8.3,9.2,11.0,6.7,8.5,3.9,69.3,2.004,100,20.83,rain,0.0,0.0,33.5,17.8,17.8,8.4,1.2,43.4,1017.3,80.4,15.9,54.5,4.6,3,10,2024-02-04T06:39:21,2024-02-04T17:10:05,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,obs
lasvegas,2024-02-05,10.0,8.4,9.4,9.6,6.7,8.4,5.9,79.1,9.678,100,45.83,rain,0.0,0.0,16.6,15.6,15.6,7.6,1.0,359.1,1013.9,90.9,14.9,20.8,1.9,1,10,2024-02-05T06:38:29,2024-02-05T17:11:08,0.86,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,obs
lasvegas,2024-02-06,10.0,7.7,8.7,9.2,5.6,7.3,5.9,82.6,4.107,100,50.0,rain,0.0,0.0,37.1,16.9,16.9,9.0,0.6,96.9,1004.6,81.0,15.0,54.2,4.7,4,10,2024-02-06T06:37:35,2024-02-06T17:12:12,0.9,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,obs
lasvegas,2024-02-07,12.8,6.8,9.9,12.8,4.0,8.8,2.6,61.7,0.0,0,0.0,,0.0,0.0,48.1,27.2,27.2,16.5,7.0,195.8,1006.4,63.0,16.0,178.1,15.4,9,10,2024-02-07T06:36:39,2024-02-07T17:13:15,0.93,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-02-08,9.5,4.8,7.5,8.6,1.6,5.4,0.6,62.9,1.717,100,16.67,rain,0.0,0.0,51.8,21.6,21.6,12.0,3.1,214.3,1011.7,51.7,15.7,117.3,10.1,6,10,2024-02-08T06:35:42,2024-02-08T17:14:18,0.96,"Rain, Partially cloudy",Becoming cloudy in the afternoon with early morning rain.,obs
lasvegas,2024-02-09,10.9,4.3,7.3,10.9,2.1,6.1,1.5,67.6,0.288,100,8.33,rain,0.0,0.0,42.5,21.3,21.3,8.3,1.7,355.2,1016.4,79.5,16.0,127.0,11.0,9,10,2024-02-09T06:34:44,2024-02-09T17:15:20,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,obs
lasvegas,2024-02-10,12.0,5.6,8.2,12.0,1.7,5.7,-2.9,47.8,0.419,100,12.5,rain,0.0,0.0,57.5,33.5,33.5,22.4,13.8,340.2,1017.9,42.0,16.0,175.9,15.2,7,10,2024-02-10T06:33:44,2024-02-10T17:16:23,0.03,"Rain, Partially cloudy",Clearing in the afternoon with early morning rain.,obs
lasvegas,2024-02-11,11.9,4.2,7.9,11.9,0.7,6.0,-5.6,38.6,0.0,0,0.0,,0.0,0.0,50.0,26.7,26.7,13.8,5.6,356.5,1024.3,5.0,16.0,187.7,16.3,8,10,2024-02-11T06:32:43,2024-02-11T17:17:25,0.06,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-02-12,13.4,2.9,8.1,13.4,1.3,7.6,-3.1,47.4,0.0,0,0.0,,0.0,0.0,11.2,11.4,11.4,4.7,0.0,345.2,1022.0,5.2,16.0,188.3,16.4,8,10,2024-02-12T06:31:41,2024-02-12T17:18:27,0.1,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-02-13,15.5,3.3,9.5,15.5,1.7,9.0,-0.9,51.0,0.0,0,0.0,,0.0,0.0,11.2,9.3,9.3,5.5,0.0,357.2,1016.2,11.4,16.0,184.9,16.0,8,10,2024-02-13T06:30:37,2024-02-13T17:19:28,0.13,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-02-14,17.1,5.4,11.6,17.1,4.3,11.3,-0.1,46.7,0.0,0,0.0,,0.0,0.0,18.4,14.6,14.6,8.1,0.0,57.8,1017.8,16.2,16.0,189.8,16.4,8,10,2024-02-14T06:29:33,2024-02-14T17:20:30,0.17,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-02-15,18.0,10.7,13.9,18.0,10.7,13.9,-0.3,38.4,0.0,0,0.0,,0.0,0.0,35.3,19.7,19.7,8.4,1.4,32.8,1018.6,22.5,16.0,188.3,16.2,7,10,2024-02-15T06:28:27,2024-02-15T17:21:31,0.2,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-02-16,19.1,8.9,13.9,19.1,7.0,13.7,1.3,43.8,0.0,0,0.0,,0.0,0.0,9.4,13.8,13.8,6.5,1.2,354.7,1019.6,16.1,16.0,179.8,15.5,7,10,2024-02-16T06:27:19,2024-02-16T17:22:32,0.25,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-02-17,18.3,9.6,13.9,18.3,9.2,13.9,0.3,41.0,0.0,0,0.0,,0.0,0.0,16.6,15.0,15.0,8.2,1.2,77.5,1018.1,23.7,16.0,153.0,13.3,8,10,2024-02-17T06:26:11,2024-02-17T17:23:32,0.27,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-02-18,20.8,10.8,15.5,20.8,10.8,15.5,1.5,39.6,0.0,0,0.0,,0.0,0.0,16.6,15.8,15.8,7.1,1.0,90.1,1014.4,18.2,16.0,199.8,17.4,8,10,2024-02-18T06:25:02,2024-02-18T17:24:32,0.3,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-02-19,21.5,11.1,16.5,21.5,11.1,16.5,3.1,41.5,0.0,0,0.0,,0.0,0.0,46.4,21.9,21.9,11.1,2.6,194.1,1015.4,76.4,16.0,121.1,10.5,6,10,2024-02-19T06:23:52,2024-02-19T17:25:32,0.34,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-02-20,16.2,10.1,13.3,16.2,10.1,13.3,8.7,75.4,4.888,100,62.5,rain,0.0,0.0,35.3,20.9,20.9,10.9,1.4,125.3,1018.9,90.0,15.8,30.3,2.6,1,10,2024-02-20T06:22:40,2024-02-20T17:26:31,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,obs
lasvegas,2024-02-21,17.0,9.1,12.7,17.0,8.3,12.7,7.0,71.2,0.0,0,0.0,,0.0,0.0,22.3,12.4,12.4,5.5,1.0,316.5,1017.9,52.8,13.6,191.8,16.5,8,10,2024-02-21T06:21:28,2024-02-21T17:27:30,0.41,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-02-22,18.5,7.3,13.0,18.5,6.1,12.8,2.3,51.1,0.0,0,0.0,,0.0,0.0,25.9,16.2,16.2,7.2,1.2,21.7,1023.1,5.8,16.0,205.0,17.8,8,10,2024-02-22T06:20:14,2024-02-22T17:28:29,0.44,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-02-23,18.9,8.9,13.8,18.9,8.9,13.8,-2.0,35.6,0.0,0,0.0,,0.0,0.0,31.7,13.1,13.1,6.6,0.0,339.9,1022.8,17.3,16.0,182.7,15.8,9,10,2024-02-23T06:19:00,2024-02-23T17:29:27,0.48,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-02-24,19.8,9.8,14.5,19.8,9.8,14.5,-2.4,32.9,0.0,0,0.0,,0.0,0.0,11.2,13.5,13.5,6.2,0.0,333.3,1019.7,19.3,16.0,177.5,15.4,8,10,2024-02-24T06:17:45,2024-02-24T17:30:25,0.5,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-02-25,19.8,8.7,14.3,19.8,7.4,14.1,0.3,40.5,0.0,0,0.0,,0.0,0.0,27.7,12.4,12.4,6.6,1.4,78.6,1017.5,20.2,16.0,162.8,14.2,8,10,2024-02-25T06:16:29,2024-02-25T17:31:23,0.54,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-02-26,23.5,10.8,16.5,23.5,10.8,16.5,-0.2,34.3,0.0,0,0.0,,0.0,0.0,61.5,40.4,40.4,19.3,0.0,215.5,1010.0,21.2,16.0,170.3,14.7,7,10,2024-02-26T06:15:12,2024-02-26T17:32:21,0.58,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-02-27,21.0,10.9,16.2,21.0,10.9,16.2,-2.6,32.0,0.0,0,0.0,,0.0,0.0,54.9,34.4,34.4,17.4,4.1,320.2,1011.4,6.2,16.0,221.6,19.1,8,10,2024-02-27T06:13:54,2024-02-27T17:33:18,0.61,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-02-28,18.7,7.8,13.1,18.7,6.2,12.8,-7.3,25.6,0.0,0,0.0,,0.0,0.0,16.6,11.4,11.4,7.2,2.8,32.9,1018.4,0.0,16.0,225.4,19.5,8,10,2024-02-28T06:12:36,2024-02-28T17:34:14,0.65,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-02-29,22.1,7.0,14.8,22.1,6.3,14.5,-2.3,32.4,0.0,0,0.0,,0.0,0.0,54.1,32.4,32.4,17.5,5.3,213.3,1015.3,11.4,16.0,187.7,16.1,8,10,2024-02-29T06:11:17,2024-02-29T17:35:11,0.68,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-03-01,20.9,12.5,16.4,20.9,12.5,16.4,-0.2,34.6,0.0,0,0.0,,0.0,0.0,66.5,44.8,44.8,35.4,20.9,198.9,1012.4,10.8,16.0,228.8,19.8,9,10,2024-03-01T06:09:57,2024-03-01T17:36:07,0.71,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-03-02,18.8,12.4,15.6,18.8,12.4,15.6,1.2,38.0,0.0,0,0.0,,0.0,0.0,104.9,58.8,58.8,38.3,17.1,217.7,1006.7,34.6,15.4,207.5,17.9,8,10,2024-03-02T06:08:36,2024-03-02T17:37:02,0.75,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-03-03,17.3,10.4,13.4,17.3,10.4,13.4,-1.8,35.5,0.0,0,0.0,,0.0,0.0,69.4,45.4,45.4,30.6,17.3,213.8,1007.6,6.6,16.0,226.1,19.6,9,10,2024-03-03T06:07:15,2024-03-03T17:37:58,0.75,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-03-04,17.7,7.0,12.5,17.7,4.9,12.0,-2.3,36.8,0.0,0,0.0,,0.0,0.0,35.3,18.6,18.6,10.1,2.2,164.8,1013.4,12.4,16.0,224.1,19.3,9,10,2024-03-04T06:05:53,2024-03-04T17:38:53,0.81,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-03-05,19.3,9.2,14.5,19.3,7.7,14.4,-1.3,34.6,0.0,0,0.0,,0.0,0.0,16.6,13.4,13.4,6.9,0.0,347.0,1013.8,11.4,16.0,229.1,19.7,9,10,2024-03-05T06:04:31,2024-03-05T17:39:48,0.85,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-03-06,20.7,8.2,14.8,20.7,6.4,14.5,-3.9,30.4,0.0,0,0.0,,0.0,0.0,40.7,28.1,28.1,12.9,3.1,231.7,1008.7,11.2,16.0,222.0,19.2,9,10,2024-03-06T06:03:08,2024-03-06T17:40:43,0.88,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-03-07,17.8,12.1,14.5,17.8,12.1,14.5,1.5,41.9,0.056,100,4.17,rain,0.0,0.0,40.2,23.5,23.5,12.4,5.3,282.7,1009.0,54.1,16.0,186.1,16.0,9,10,2024-03-07T06:01:45,2024-03-07T17:41:37,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,obs
lasvegas,2024-03-08,18.5,11.1,14.3,18.5,11.1,14.3,-6.5,25.8,0.0,0,0.0,,0.0,0.0,49.8,28.9,28.9,19.2,3.6,349.0,1019.5,11.7,16.0,241.2,21.0,9,10,2024-03-08T06:00:21,2024-03-08T17:42:31,0.95,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-03-09,18.2,6.3,12.4,18.2,5.2,12.1,-9.6,21.7,0.0,0,0.0,,0.0,0.0,18.4,13.7,13.7,5.9,0.0,352.5,1021.7,13.0,16.0,230.9,20.1,9,10,2024-03-09T05:58:57,2024-03-09T17:43:25,0.98,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-03-10,19.8,6.7,13.8,19.8,4.7,13.3,-4.9,28.0,0.0,0,0.0,,0.0,0.0,22.3,15.1,15.1,9.2,3.5,123.8,1018.2,25.1,16.0,169.7,13.9,7,10,2024-03-10T06:57:32,2024-03-10T18:44:18,0.0,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-03-11,21.6,13.5,17.0,21.6,13.5,17.0,-3.8,24.6,0.0,0,0.0,,0.0,0.0,51.8,26.8,26.8,17.4,6.5,189.9,1012.9,16.6,16.0,221.4,19.2,9,10,2024-03-11T06:56:07,2024-03-11T18:45:11,0.05,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-03-12,18.8,9.8,14.7,18.8,8.5,14.7,0.2,38.0,0.0,0,0.0,,0.0,0.0,33.5,10.1,10.1,6.9,1.7,334.1,1014.1,17.8,16.0,175.8,15.2,9,10,2024-03-12T06:54:42,2024-03-12T18:46:04,0.08,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-03-13,19.7,12.6,15.6,19.7,12.6,15.6,-4.4,27.4,0.0,0,0.0,,0.0,0.0,56.7,31.9,31.9,22.3,9.0,338.7,1012.8,28.5,16.0,238.8,20.5,9,10,2024-03-13T06:53:16,2024-03-13T18:46:57,0.11,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-03-14,16.7,7.1,11.7,16.7,2.7,10.3,-7.0,27.1,0.0,0,0.0,,0.0,0.0,64.9,42.1,42.1,28.6,16.6,3.8,1013.3,78.3,16.0,129.3,11.1,8,10,2024-03-14T06:51:50,2024-03-14T18:47:50,0.15,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-03-15,13.5,8.6,10.4,13.5,5.7,9.5,3.5,64.7,6.592,100,58.33,rain,0.0,0.0,60.0,36.4,36.4,15.1,2.4,349.3,1010.9,84.1,15.1,55.3,4.6,4,10,2024-03-15T06:50:24,2024-03-15T18:48:42,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,obs
lasvegas,2024-03-16,14.2,7.6,10.8,14.2,4.9,10.0,5.2,70.7,10.181,100,41.67,rain,0.0,0.0,14.8,15.4,15.4,7.9,0.0,72.7,1016.3,58.4,15.0,194.1,16.7,10,10,2024-03-16T06:48:57,2024-03-16T18:49:35,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,obs
lasvegas,2024-03-17,18.7,8.2,13.5,18.7,6.3,13.0,4.5,55.8,0.0,0,0.0,,0.0,0.0,33.5,15.8,15.8,9.7,3.0,336.7,1018.2,33.6,16.0,189.3,16.3,9,10,2024-03-17T06:47:30,2024-03-17T18:50:27,0.25,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-03-18,22.8,10.8,16.8,22.8,10.8,16.8,2.5,42.1,0.0,0,0.0,,0.0,0.0,46.6,29.8,29.8,14.1,3.5,54.7,1018.6,25.2,16.0,233.4,20.1,9,10,2024-03-18T06:46:04,2024-03-18T18:51:18,0.28,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-03-19,22.3,9.9,16.5,22.3,9.2,16.5,3.5,44.7,0.0,0,0.0,,0.0,0.0,16.6,13.5,13.5,6.2,0.0,40.0,1017.0,6.6,16.0,254.5,21.9,9,10,2024-03-19T06:44:37,2024-03-19T18:52:10,0.32,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-03-20,25.2,11.4,18.2,25.2,11.4,18.2,2.7,37.8,0.0,0,0.0,,0.0,0.0,14.8,11.8,11.8,6.0,0.0,330.0,1014.1,5.1,16.0,255.5,22.0,9,10,2024-03-20T06:43:10,2024-03-20T18:53:02,0.35,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-03-21,26.9,12.9,19.7,26.4,12.9,19.6,0.5,31.3,0.0,0,0.0,,0.0,0.0,38.7,22.6,22.6,10.5,0.0,231.4,1014.2,8.1,16.0,261.9,22.7,9,10,2024-03-21T06:41:42,2024-03-21T18:53:53,0.38,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-03-22,26.1,12.2,19.2,26.1,12.2,19.2,-1.6,27.1,0.0,0,0.0,,0.0,0.0,43.2,25.5,25.5,12.0,2.1,214.6,1013.9,14.7,16.0,233.1,20.1,10,10,2024-03-22T06:40:15,2024-03-22T18:54:45,0.42,Clear,Clear conditions throughout the day.,obs
lasvegas,2024-03-23,21.1,14.4,18.1,21.1,14.4,18.1,-1.2,27.2,0.0,0,0.0,,0.0,0.0,62.9,40.4,40.4,26.1,14.9,207.6,1004.5,22.5,16.0,271.3,23.5,10,10,2024-03-23T06:38:48,2024-03-23T18:55:36,0.45,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-03-24,15.7,10.9,13.3,15.7,10.9,13.3,-2.2,34.8,0.0,0,0.0,,0.0,0.0,55.4,30.0,30.0,16.3,6.4,300.1,1002.0,41.3,16.0,116.0,9.9,9,10,2024-03-24T06:37:21,2024-03-24T18:56:27,0.48,Partially cloudy,Partly cloudy throughout the day.,obs
lasvegas,2024-03-25,18.5,9.6,14.4,18.5,7.4,14.2,-4.7,28.3,0.0,0,0.0,,0.0,0.0,42.5,24.4,24.4,14.5,3.5,317.9,1007.7,26.0,16.0,225.3,19.4,10,10,2024-03-25T06:35:53,2024-03-25T18:57:18,0.5,Partially cloudy,Partly cloudy throughout the day.,obs
